Temporada,Torneo,Columna_3,Columna_4,Columna_5,Columna_6,Columna_7,Columna_8,Columna_9,Columna_10,Columna_11,Columna_12,Columna_13
2024-2025,Clausura,"{'type': 'text', 'value': 'Lunes 3 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 10\n3 Marzo 2025 - 19:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11186/tigres-de-la-uanl', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145088/eyJpZENsdWJsb2NhbCI6MTExODYsImlkQ2x1YnZpc2l0YSI6MTExODJ9/informe-arbitral-tigres-de-la-uanl-vs-guadalajara-jornada-10-estadio-universitario-fox-sports', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11182/guadalajara', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/12/estadio-universitario', 'text': 'Universitario'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145088/eyJpZENsdWJsb2NhbCI6IjExMTg2IiwiaWRDbHVidmlzaXRhIjoiMTExODIiLCJpZFBhcnRpZG8iOiIxNDUwODgiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-tigres-de-la-uanl-vs-guadalajara-jornada-10-estadio-universitario-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145088/eyJpZENsdWJsb2NhbCI6IjExMTg2IiwiaWRDbHVidmlzaXRhIjoiMTExODIiLCJpZFBhcnRpZG8iOiIxNDUwODgiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-tigres-de-la-uanl-vs-guadalajara-jornada-10-estadio-universitario-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145088/eyJpZENsdWJsb2NhbCI6IjExMTg2IiwiaWRDbHVidmlzaXRhIjoiMTExODIifQ==/informe-arbitral-tigres-de-la-uanl-vs-guadalajara-jornada-10-estadio-universitario-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145088/eyJpZENsdWJsb2NhbCI6IjExMTg2IiwiaWRDbHVidmlzaXRhIjoiMTExODIiLCJpZFBhcnRpZG8iOiIxNDUwODgiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-tigres-de-la-uanl-vs-guadalajara-jornada-10-estadio-universitario-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MDg4LzEwLzc1LzIvMTQ=/tigres-de-la-uanl-vs-guadalajara', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145088/tigres-de-la-uanl-vs-guadalajara', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Lunes 3 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 10\n3 Marzo 2025 - 21:06 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11184/pachuca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145090/eyJpZENsdWJsb2NhbCI6MTExODQsImlkQ2x1YnZpc2l0YSI6MTExODl9/informe-arbitral-pachuca-vs-necaxa-jornada-10-estadio-hidalgo-tbd', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11189/necaxa', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/11/estadio-hidalgo', 'text': 'Hidalgo'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145090/eyJpZENsdWJsb2NhbCI6IjExMTg0IiwiaWRDbHVidmlzaXRhIjoiMTExODkiLCJpZFBhcnRpZG8iOiIxNDUwOTAiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-pachuca-vs-necaxa-jornada-10-estadio-hidalgo-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145090/eyJpZENsdWJsb2NhbCI6IjExMTg0IiwiaWRDbHVidmlzaXRhIjoiMTExODkiLCJpZFBhcnRpZG8iOiIxNDUwOTAiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-pachuca-vs-necaxa-jornada-10-estadio-hidalgo-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145090/eyJpZENsdWJsb2NhbCI6IjExMTg0IiwiaWRDbHVidmlzaXRhIjoiMTExODkifQ==/informe-arbitral-pachuca-vs-necaxa-jornada-10-estadio-hidalgo-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145090/eyJpZENsdWJsb2NhbCI6IjExMTg0IiwiaWRDbHVidmlzaXRhIjoiMTExODkiLCJpZFBhcnRpZG8iOiIxNDUwOTAiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-pachuca-vs-necaxa-jornada-10-estadio-hidalgo-tbd', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MDkwLzEwLzc1LzIvMTQ=/pachuca-vs-necaxa', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145090/pachuca-vs-necaxa', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Martes 4 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 10\n4 Marzo 2025 - 17:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11187/toluca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145091/eyJpZENsdWJsb2NhbCI6MTExODcsImlkQ2x1YnZpc2l0YSI6MTE3OTV9/informe-arbitral-toluca-vs-fc-juarez-jornada-10-estadio-nemesio-diez-lmxf-tv--vix', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11795/fc-juarez', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/6/estadio-nemesio-diez', 'text': 'Nemesio Diez'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145091/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUiLCJpZFBhcnRpZG8iOiIxNDUwOTEiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-toluca-vs-fc-juarez-jornada-10-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145091/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUiLCJpZFBhcnRpZG8iOiIxNDUwOTEiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-toluca-vs-fc-juarez-jornada-10-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145091/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUifQ==/informe-arbitral-toluca-vs-fc-juarez-jornada-10-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145091/eyJpZENsdWJsb2NhbCI6IjExMTg3IiwiaWRDbHVidmlzaXRhIjoiMTE3OTUiLCJpZFBhcnRpZG8iOiIxNDUwOTEiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-toluca-vs-fc-juarez-jornada-10-estadio-nemesio-diez-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MDkxLzEwLzc1LzIvMTQ=/toluca-vs-fc-juarez', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145091/toluca-vs-fc-juarez', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Martes 4 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 10\n4 Marzo 2025 - 19:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/12042/gallos-blancos-de-queretaro', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145093/eyJpZENsdWJsb2NhbCI6MTIwNDIsImlkQ2x1YnZpc2l0YSI6MTExOTJ9/informe-arbitral-gallos-blancos-de-queretaro-vs-santos-laguna-jornada-10-estadio-la-corregidora-calientemx', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11192/santos-laguna', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/25/estadio-la-corregidora', 'text': 'La Corregidora'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145093/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExOTIiLCJpZFBhcnRpZG8iOiIxNDUwOTMiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-gallos-blancos-de-queretaro-vs-santos-laguna-jornada-10-estadio-la-corregidora-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145093/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExOTIiLCJpZFBhcnRpZG8iOiIxNDUwOTMiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-gallos-blancos-de-queretaro-vs-santos-laguna-jornada-10-estadio-la-corregidora-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145093/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExOTIifQ==/informe-arbitral-gallos-blancos-de-queretaro-vs-santos-laguna-jornada-10-estadio-la-corregidora-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145093/eyJpZENsdWJsb2NhbCI6IjEyMDQyIiwiaWRDbHVidmlzaXRhIjoiMTExOTIiLCJpZFBhcnRpZG8iOiIxNDUwOTMiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-gallos-blancos-de-queretaro-vs-santos-laguna-jornada-10-estadio-la-corregidora-calientemx', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MDkzLzEwLzc1LzIvMTQ=/gallos-blancos-de-queretaro-vs-santos-laguna', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145093/gallos-blancos-de-queretaro-vs-santos-laguna', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Jueves 6 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 11\n6 Marzo 2025 - 17:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11189/necaxa', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145101/eyJpZENsdWJsb2NhbCI6MTExODksImlkQ2x1YnZpc2l0YSI6MTExODZ9/informe-arbitral-necaxa-vs-tigres-de-la-uanl-jornada-11-estadio-victoria-lmxf-tv--vix', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11186/tigres-de-la-uanl', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/15/estadio-victoria', 'text': 'Victoria'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145101/eyJpZENsdWJsb2NhbCI6IjExMTg5IiwiaWRDbHVidmlzaXRhIjoiMTExODYiLCJpZFBhcnRpZG8iOiIxNDUxMDEiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-necaxa-vs-tigres-de-la-uanl-jornada-11-estadio-victoria-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145101/eyJpZENsdWJsb2NhbCI6IjExMTg5IiwiaWRDbHVidmlzaXRhIjoiMTExODYiLCJpZFBhcnRpZG8iOiIxNDUxMDEiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-necaxa-vs-tigres-de-la-uanl-jornada-11-estadio-victoria-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145101/eyJpZENsdWJsb2NhbCI6IjExMTg5IiwiaWRDbHVidmlzaXRhIjoiMTExODYifQ==/informe-arbitral-necaxa-vs-tigres-de-la-uanl-jornada-11-estadio-victoria-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145101/eyJpZENsdWJsb2NhbCI6IjExMTg5IiwiaWRDbHVidmlzaXRhIjoiMTExODYiLCJpZFBhcnRpZG8iOiIxNDUxMDEiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-necaxa-vs-tigres-de-la-uanl-jornada-11-estadio-victoria-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTAxLzExLzc1LzIvMTQ=/necaxa-vs-tigres-de-la-uanl', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145101/necaxa-vs-tigres-de-la-uanl', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Jueves 6 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 11\n6 Marzo 2025 - 19:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11185/rayados-de-monterrey', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145104/eyJpZENsdWJsb2NhbCI6MTExODUsImlkQ2x1YnZpc2l0YSI6MTExODR9/informe-arbitral-rayados-de-monterrey-vs-pachuca-jornada-11-estadio-bbva-lmxf-tv--vix', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11184/pachuca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1608/estadio-bbva', 'text': 'Estadio BBVA'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145104/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTExODQiLCJpZFBhcnRpZG8iOiIxNDUxMDQiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-rayados-de-monterrey-vs-pachuca-jornada-11-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145104/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTExODQiLCJpZFBhcnRpZG8iOiIxNDUxMDQiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-rayados-de-monterrey-vs-pachuca-jornada-11-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145104/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTExODQifQ==/informe-arbitral-rayados-de-monterrey-vs-pachuca-jornada-11-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145104/eyJpZENsdWJsb2NhbCI6IjExMTg1IiwiaWRDbHVidmlzaXRhIjoiMTExODQiLCJpZFBhcnRpZG8iOiIxNDUxMDQiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-rayados-de-monterrey-vs-pachuca-jornada-11-estadio-bbva-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTA0LzExLzc1LzIvMTQ=/rayados-de-monterrey-vs-pachuca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145104/rayados-de-monterrey-vs-pachuca', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Viernes 7 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 11\n7 Marzo 2025 - 16:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11188/pumas', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145105/eyJpZENsdWJsb2NhbCI6MTExODgsImlkQ2x1YnZpc2l0YSI6MTIwNTF9/informe-arbitral-pumas-vs-mazatlan-fc-jornada-11-estadio-olimpico-universitario-lmxf-tv--vix', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/12051/mazatlan-fc', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/7/estadio-olimpico-universitario', 'text': 'Olímpico Universitario'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145105/eyJpZENsdWJsb2NhbCI6IjExMTg4IiwiaWRDbHVidmlzaXRhIjoiMTIwNTEiLCJpZFBhcnRpZG8iOiIxNDUxMDUiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-pumas-vs-mazatlan-fc-jornada-11-estadio-olimpico-universitario-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145105/eyJpZENsdWJsb2NhbCI6IjExMTg4IiwiaWRDbHVidmlzaXRhIjoiMTIwNTEiLCJpZFBhcnRpZG8iOiIxNDUxMDUiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-pumas-vs-mazatlan-fc-jornada-11-estadio-olimpico-universitario-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145105/eyJpZENsdWJsb2NhbCI6IjExMTg4IiwiaWRDbHVidmlzaXRhIjoiMTIwNTEifQ==/informe-arbitral-pumas-vs-mazatlan-fc-jornada-11-estadio-olimpico-universitario-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145105/eyJpZENsdWJsb2NhbCI6IjExMTg4IiwiaWRDbHVidmlzaXRhIjoiMTIwNTEiLCJpZFBhcnRpZG8iOiIxNDUxMDUiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-pumas-vs-mazatlan-fc-jornada-11-estadio-olimpico-universitario-lmxf-tv--vix', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTA1LzExLzc1LzIvMTQ=/pumas-vs-mazatlan-fc', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145105/pumas-vs-mazatlan-fc', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Viernes 7 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 11\n7 Marzo 2025 - 19:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11182/guadalajara', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145107/eyJpZENsdWJsb2NhbCI6MTExODIsImlkQ2x1YnZpc2l0YSI6MTExOTF9/informe-arbitral-guadalajara-vs-america-jornada-11-estadio-akron-fox-sports', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11191/america', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1538/estadio-akron', 'text': 'Estadio AKRON'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145107/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEiLCJpZFBhcnRpZG8iOiIxNDUxMDciLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-guadalajara-vs-america-jornada-11-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145107/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEiLCJpZFBhcnRpZG8iOiIxNDUxMDciLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-guadalajara-vs-america-jornada-11-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145107/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEifQ==/informe-arbitral-guadalajara-vs-america-jornada-11-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145107/eyJpZENsdWJsb2NhbCI6IjExMTgyIiwiaWRDbHVidmlzaXRhIjoiMTExOTEiLCJpZFBhcnRpZG8iOiIxNDUxMDciLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-guadalajara-vs-america-jornada-11-estadio-akron-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTA3LzExLzc1LzIvMTQ=/guadalajara-vs-america', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145107/guadalajara-vs-america', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Domingo 9 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 11\n9 Marzo 2025 - 12:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11543/puebla-fc', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145109/eyJpZENsdWJsb2NhbCI6MTE1NDMsImlkQ2x1YnZpc2l0YSI6MTExODB9/informe-arbitral-puebla-fc-vs-tijuana-jornada-11-estadio-cuauhtemoc-fox-sports', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11180/tijuana', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/9/estadio-cuauhtemoc', 'text': 'Cuauhtémoc'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145109/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExODAiLCJpZFBhcnRpZG8iOiIxNDUxMDkiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-puebla-fc-vs-tijuana-jornada-11-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145109/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExODAiLCJpZFBhcnRpZG8iOiIxNDUxMDkiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-puebla-fc-vs-tijuana-jornada-11-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145109/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExODAifQ==/informe-arbitral-puebla-fc-vs-tijuana-jornada-11-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145109/eyJpZENsdWJsb2NhbCI6IjExNTQzIiwiaWRDbHVidmlzaXRhIjoiMTExODAiLCJpZFBhcnRpZG8iOiIxNDUxMDkiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-puebla-fc-vs-tijuana-jornada-11-estadio-cuauhtemoc-fox-sports', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTA5LzExLzc1LzIvMTQ=/puebla-fc-vs-tijuana', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145109/puebla-fc-vs-tijuana', 'text': ''}"
2024-2025,Clausura,"{'type': 'text', 'value': 'Domingo 9 de Marzo de 2025\nTemporada 2024-2025\nTorneo Clausura\nJornada 11\n9 Marzo 2025 - 17:00 hrs.'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11778/club-atletico-de-san-luis', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145111/eyJpZENsdWJsb2NhbCI6MTE3NzgsImlkQ2x1YnZpc2l0YSI6MTExODd9/informe-arbitral-club-atletico-de-san-luis-vs-toluca-jornada-11-estadio-alfonso-lastras-ramirez-espn', 'text': '- - -'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/club/11187/toluca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/14/estadio-alfonso-lastras-ramirez', 'text': 'Alfonso Lastras Ramírez'}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145111/eyJpZENsdWJsb2NhbCI6IjExNzc4IiwiaWRDbHVidmlzaXRhIjoiMTExODciLCJpZFBhcnRpZG8iOiIxNDUxMTEiLCJwZXN0YW5hIjoiMSJ9/minuto-a-minuto-club-atletico-de-san-luis-vs-toluca-jornada-11-estadio-alfonso-lastras-ramirez-espn', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145111/eyJpZENsdWJsb2NhbCI6IjExNzc4IiwiaWRDbHVidmlzaXRhIjoiMTExODciLCJpZFBhcnRpZG8iOiIxNDUxMTEiLCJwZXN0YW5hIjoiMyJ9/minuto-a-minuto-club-atletico-de-san-luis-vs-toluca-jornada-11-estadio-alfonso-lastras-ramirez-espn', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/145111/eyJpZENsdWJsb2NhbCI6IjExNzc4IiwiaWRDbHVidmlzaXRhIjoiMTExODcifQ==/informe-arbitral-club-atletico-de-san-luis-vs-toluca-jornada-11-estadio-alfonso-lastras-ramirez-espn', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/mxm/145111/eyJpZENsdWJsb2NhbCI6IjExNzc4IiwiaWRDbHVidmlzaXRhIjoiMTExODciLCJpZFBhcnRpZG8iOiIxNDUxMTEiLCJwZXN0YW5hIjoiNCJ9/minuto-a-minuto-club-atletico-de-san-luis-vs-toluca-jornada-11-estadio-alfonso-lastras-ramirez-espn', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/MTQ1MTExLzExLzc1LzIvMTQ=/club-atletico-de-san-luis-vs-toluca', 'text': ''}","{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/145111/club-atletico-de-san-luis-vs-toluca', 'text': ''}"
