2018-2019,"Clausura",Jueves 21 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n21 Febrero 2019 - 11:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/109/estadio-colomos,https://www.ligafemenil.mx/cancha/playlist/95644/atlas-vs-necaxa
2018-2019,"Clausura",Jueves 21 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n21 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/25/estadio-la-corregidora,https://www.ligafemenil.mx/cancha/playlist/95648/queretaro-vs-guadalajara
2018-2019,"Clausura",Jueves 21 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n21 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/23/estadio-nou-camp,https://www.ligafemenil.mx/cancha/playlist/95649/leon-vs-m-morelia
2018-2019,"Clausura",Jueves 21 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n21 Febrero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/11/estadio-hidalgo,https://www.ligafemenil.mx/cancha/playlist/95652/pachuca-vs-toluca
2018-2019,"Clausura",Jueves 21 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 9\n21 Febrero 2019 - 21:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/63/estadio-tsm-corona,https://www.ligafemenil.mx/cancha/playlist/95645/santos-laguna-vs-rayados-de-monterrey
2018-2019,"Clausura",Sábado 23 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n23 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1146/estadio-la-cantera-cancha-1,https://www.ligafemenil.mx/cancha/playlist/95657/pumas-vs-tijuana
2018-2019,"Clausura",Domingo 24 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n24 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/5/estadio-jalisco,https://www.ligafemenil.mx/cancha/playlist/95660/atlas-vs-m-morelia
2018-2019,"Clausura",Domingo 24 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n24 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/25/estadio-la-corregidora,https://www.ligafemenil.mx/cancha/playlist/95662/queretaro-vs-tigres-de-la-uanl
2018-2019,"Clausura",Lunes 25 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n25 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/75/estadio-universitario-buap,https://www.ligafemenil.mx/cancha/playlist/95664/lobos-vs-toluca
2018-2019,"Clausura",Lunes 25 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 10\n25 Febrero 2019 - 17:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/57/estadio-luis-pirata-fuente,https://www.ligafemenil.mx/cancha/playlist/95666/veracruz-vs-puebla-fc
